P70677|Q6PGL7
P97864|P11103
P70677|Q80XU3
P51859|P70677
P97864|Q7TPV4
P70677|P62269
P70677|P11103
P41105|P97864
P97864|P62269
P52480|P70677
P97864|P51859
Q80XU3|P97864
P70338|Q04207
Q923E4|Q922Y0
Q18PE0|Q61006
Q18PE0|Q18PE0
O08808|Q8BKX1
Q61062|Q60838
O35626|P43136
O35626|P27790
O35626|P62873
O35626|Q9JJ00
O35626|Q62420
O35626|Q920B9
O35626|Q8CG79
O35626|P68510
P70338|Q9QWF0
P35561|P35561
Q9EP73|Q02242
Q9EP73|Q00609
Q00609|Q00609
Q9EP73|Q9EP73
Q14BI2|P35363
Q9WVG6|Q14DJ8
Q9Z0P7|P16110
O88907|Q9Z0P7
O55128|O88907
P16110|P16110
P50636|Q9Z0P7
Q924S6|Q924S6
Q9Z0P7|Q9Z0P7
Q9Z0P7|O09000
Q9Z0P7|P49312
Q9Z0P7|O88974
Q9Z0P7|O55128
Q9Z0P7|P17095
Q9Z0P7|P53569
Q9Z0P7|O08709
Q9Z0P7|O88653
O09000|O09000
O09000|P49312
O09000|P50636
O09000|O88974
O09000|Q924S6
O09000|P16110
O09000|O55128
O09000|O88653
O09000|O88907
P50636|O88907
O55128|P17095
O88907|P49312
O88907|O88974
O88907|Q924S6
O88907|P16110
O88907|O88653
Q9Z0P7|Q9QZQ8
Q9Z0P7|Q924S6
P05555|P11835
P70338|O54714
O08586|A2A6Q5
P54823|Q4VGL6
P15116|P35546
P61965|Q91X20
P31750|Q923E4
P10417|Q07813
P35456|Q9D3P8
P20918|Q9D3P8
Q7TN99|Q923S6
Q5SW45|Q3U284
Q5SW45|Q8K0U3
Q8K0U3|Q3U284
Q8CFW7|Q3U284
Q6PDM1|Q8R3H9
Q6PDM1|Q9CQJ2
Q6PDM1|Q9D1P2
Q9D1P2|Q922L6
Q8BNP7|Q8R001
Q00780|Q00780
P09793|P84091
P50404|P50404
Q9WUL7|O55057
Q8BJW7|Q8VDF2
Q8BJW7|Q91ZJ0
Q91X20|Q91ZK0
Q6XZL8|Q9ERL0
Q6XZL8|Q9QWV9
Q8CIG8|Q8QZY9
Q8CIG8|Q62241
Q8CIG8|Q8CGF7
Q8CIG8|P27048
Q8CIG8|P29341
Q8CIG8|Q60668
Q8CIG8|Q9CY58
Q8CIG8|Q9CY57
P10085|Q9WTK0
P23198|Q497V6
A2APF3|Q922X9
Q9WVG6|A5D6Q2
O88513|Q6P926
P56546|P56546
P56546|Q60980
A6H6N4|P56546
Q8C9X3|P56546
P56546|O88904
Q9ESK4|P84244
A2AWT5|P13405
Q8BJ14|A2AWT5
P84244|O55187
P84244|Q9DBY5
P84244|Q8VDS3
P84244|Q9QXV1
P62806|Q9DBY5
P62806|Q8VDS3
P52633|Q2EMV9
Q9DAR1|P19091
O35627|Q8BK32
Q8VDL9|O88712
Q6PAJ8|Q91WA6
O08575|Q91WA6
O70126|P84244
Q9Z2V5|P68369
Q61006|P51141
Q810L8|P24383
Q9Z148|P84244
Q8CFC2|Q62141
D3Z1P7|Q62141
P19091|O35437
P70340|Q9Z1L8
P51943|P43275
Q9JMK2|P51141
Q9JMK2|Q60838
O35627|P70365
P48281|P70365
Q9JIY0|Q9D8C4
Q9JIY0|O35309
Q9QUK6|Q8BJQ4
Q9QUK6|Q99JY1
P22366|Q8R4K2
Q99JY1|P22366
Q8R4K2|Q99JY1
Q8R4K2|Q62406
Q924W6|Q61686
Q924W6|P83917
Q924W6|P23198
Q924W6|Q924W6
Q9CR14|Q8VDW4
P11440|P10085
Q9CZY3|P61089
Q9D2M8|P61089
Q9CVD2|P63072
O88811|P63072
Q02248|O88566
Q8BNP7|O88566
Q9D1P2|P70281
Q91X20|P70323
Q91ZP3|Q8K120
Q3TKT4|P52633
Q2KHS8|P13346
P25911|Q3U1F9
Q3U1F9|P41241
Q3U1F9|O35716
P06240|Q9JLY0
P51954|Q9EPK5
Q60751|Q60760
Q8CFN7|Q6P6L5
Q3ULA2|P30306
P38532|Q60765
P38532|Q04207
Q62210|Q9JIY5
O08808|Q9JIY5
A2AWP0|Q9JIY5
P70677|O08863
Q8C3Q0|O08863
Q07279|P84244
A2A5J5|P13541
P33242|O70343
Q1PSW8|Q3UHK8
Q1PSW8|Q91YD3
Q1PSW8|Q3UJB9
Q1PSW8|P23249
Q1PSW8|Q1PSW8
F8VQB8|Q8JZP3
Q9D074|Q61187
Q01887|Q61081
P16951|Q8BJ14
Q3UI45|P70314
Q3UI45|P08046
O35350|P54830
Q8BNP7|B2RUR8
Q8K368|Q80V62
Q3UQN2|Q3UQN2
P40223|O54929
P40223|O54927
P40223|Q9R1K5
Q6PJ87|P61202
O08863|Q60803
Q8R516|Q8R516
P17095|Q5HZG4
P17095|Q9QWF0
P16092|Q8C180
P41133|O35864
Q6GTZ3|O35864
P41133|O88545
