O77237|Q05652
Q05652|Q9UAC4
Q05652|Q9UAC5
Q05652|P08953
Q05652|Q58S70
P52168|P22711
P35820|P47825
P35992|Q24298
Q9W2F3|P40417
O96660|Q24229
P20350|Q01083
P20350|P42519
P48148|Q9U1K1
Q9VYW6|Q01083
Q9VWE0|O96525
P07713|P25723
Q08012|O44783
P51140|Q3YNB2
Q23985|P07207
Q27272|P29052
O77051|Q9NIS1
P48607|P13582
Q02280|Q24052
O44924|P24014
Q9W5E1|O44382
Q94517|O17142
Q9W0F8|Q01083
Q86P37|P42519
P42519|Q01083
P91656|Q8T9I6
Q9VCR6|Q24096
P13368|P26675
P18431|P49021
Q5BI58|P19339
O17142|Q95RS0
Q9Y103|P17133
Q8SZ80|Q24306
O77430|O44382
Q02637|Q24574
Q02637|P47825
Q95RS0|P20153
O97102|P42282
Q9VU59|Q9U1H5
P43332|Q9V4Q8
A8JUV0|Q26366
Q01083|Q94918
P48607|P48607
P52172|Q9VPQ6
Q9VRN6|P42286
Q6NN85|P45594
Q7KNF5|Q24151
O44783|Q8IR23
P20193|P20193
P51123|P49847
P49905|P20227
Q24325|P49906
P47825|P49906
P49847|P20227
P49847|P49906
O15945|P16241
P18475|Q24155
P11596|P19018
Q24119|P16241
P09956|P09956
Q8SWV4|Q95NU8
Q24241|P20241
P02833|P08181
Q961B0|P18431
Q8MT38|O96782
O16114|Q8MT00
Q00805|P04412
Q9U8R4|Q8IRY7
P18824|P22265
P18824|P18431
P18824|Q9V9W8
P18824|Q9VH07
P18824|P54367
P18824|Q4V6B6
Q6AWJ8|Q9VVX3
Q6AWJ8|Q9V407
Q9VW15|O01368
Q9V407|P18431
Q9V407|P54367
Q23975|O96660
P22745|Q7KN62
P22745|Q9W1I2
P91663|P15348
P91663|Q9VKN7
O96782|Q24367
P09081|P49847
P09081|P47825
P09081|O18353
Q5BIA5|P34082
P16568|P92030
P16568|P16568
O16125|P12982
Q7KA80|P48810
Q9U3Y7|P33244
Q8MQJ9|P25822
Q9NB72|Q9UAC5
Q960G9|P22265
P16371|Q960G9
Q960G9|O46036
P25439|Q7KND4
P92208|P21525
P92208|P18289
P34021|Q95RS0
Q94918|P04412
P04412|O44783
P04412|P42287
P02836|P16371
Q8T4F7|O44924
O96435|Q8ST77
Q95S37|Q4LDP6
P06602|P18431
P06602|P16371
Q9VL78|Q24008
P35554|P05661
Q24342|P07207
P02835|P42282
P02835|P32030
P18537|P28465
P18537|P09615
Q9VVX3|P28465
P07486|P13706
Q01820|O76522
Q7K0T0|Q9U9A9
Q9VUI0|O46308
P83949|Q24423
P83949|P18824
P83949|Q7K4N3
P83949|O97159
P83949|P51140
P83949|P92177
P83949|Q9TZQ2
P83949|P14003
P83949|Q9V3W9
P83949|P11147
P12982|Q7K3L1
P12982|Q70HU3
P48462|Q8SY34
P12982|Q0E9G3
Q8T4F7|P16621
P09081|Q9VEX9
P09081|Q7K480
Q9VEX9|Q9VEX9
Q24279|P07207
P25439|Q9BIW6
P25439|P11147
Q08605|Q9VEX9
Q24478|P08970
Q9U5W9|P20227
Q9U5W9|P51123
Q9U5W9|P47825
Q9U5W9|Q27272
Q9U5W9|Q7KSD8
O76216|P47825
P22058|Q9VXE0
P22058|Q9VLV5
Q9VV74|Q7K0M0
Q9VV74|Q24297
Q9VV74|Q9VXE0
Q01069|P16371
Q01070|P16371
P13097|P16371
Q960X8|P07207
Q7KJ08|Q95NU8
Q9VX75|P29310
Q9VX75|P92177
Q9VN25|A1ZAX1
Q9VN25|Q0E940
Q9VN25|O02195
Q9VN25|Q7K550
Q9VN25|P41374
Q9VYX1|Q9U3V9
Q7JXF5|Q9VYX1
Q9U3V9|Q7JXF5
Q94899|Q94899
Q9XZ58|Q94899
Q9V4S8|Q94899
Q9V4S8|Q9V345
Q7YSQ1|Q23985
Q9GYU8|Q9TVM2
Q9W1X4|Q9GYU8
Q8INB9|Q95V55
Q8I8U9|Q7KSD8
Q9VPU1|Q24190
P15330|Q9W381
Q02427|Q9VQG0
Q9V3W7|Q9VQG0
Q9NB04|P10040
Q5BI37|Q9V444
Q5BI37|Q9V452
Q9W0T1|Q24368
Q9W0T1|Q24572
Q9W0T1|O77460
Q9Y0E4|Q9VXY7
O44924|Q24213
Q24279|P08646
Q24279|P08645
O96046|Q7K4E2
Q03017|P08181
P23573|P14785
P40793|Q9W1B0
Q9XTN2|Q08012
P48810|Q04047
P00522|O44924
P10987|O97428
P83967|Q24020
Q8SX30|P48555
P20439|O46308
Q8IQ95|Q8MRH0
O96681|O44253
O61464|Q9NDR2
Q08012|Q7JNX6
P18475|Q8IR23
Q8T4F7|Q5U0W6
P12982|Q8IQB4
P48461|Q9V3C7
P48461|Q8IQB4
Q05547|Q9V3C7
Q05547|Q8IQB4
P00522|P16620
P48461|Q8T0D1
P14599|O96630
O96757|Q9VHM6
O96757|Q95RF1
O96757|Q9VRM3
O96757|Q02870
O96757|Q00963
O96757|Q05192
O96757|Q9VYG2
O96757|P11147
O96757|Q9VIV3
O96757|Q9VJ14
O96757|Q9VRJ2
O96757|O46087
O96757|Q9VIE8
O96757|Q27598
O96757|Q8IN89
O96757|P50535
O96757|Q9VAC1
O96757|Q9VVR1
O96757|Q9VYT7
O96757|Q9VKF0
O96757|Q8WQ61
O96757|Q9VTX5
O96757|Q9XZU7
O96757|Q9W279
O96757|Q9VWG3
O96757|Q9W4V8
O96757|Q9VWF4
O96757|Q59E36
P52486|P55035
Q9VMA3|Q8SXH3
Q9VZ09|Q86PA6
Q9GQF1|P46824
Q24338|P39769
Q7KM03|Q8WTI6
Q7KM03|Q8WTI7
Q24150|Q9VF87
Q7KPY3|Q53YH4
Q9VAT0|Q9Y0S9
O02393|Q9V730
P08181|Q24175
P08181|Q24161
P10040|Q8T626
Q86NL1|P25991
P25157|P40795
P16371|O97179
P16371|Q9VN10
P41043|P09491
Q95S72|Q7KRY7
P14003|O96505
P02299|P20659
P84040|O02193
O77086|Q9XYM0
P62152|O96959
P62152|Q9VLT5
P62152|Q24193
P62152|Q24008
P62152|O96957
Q00168|O97102
P05205|Q95RV2
O46034|O44783
P20240|P23572
P23572|Q24152
P23573|Q24472
P40793|Q9U1K1
Q94877|Q24472
Q9VT57|P04052
Q7KKC2|O02194
P19538|P12370
P19538|Q961T5
P08181|Q9VDS6
P08181|P05205
P08181|P50887
P48810|P41073
P22813|P20227
P22813|O76522
Q9VKN7|P02299
Q24307|Q24326
O01382|P08928
P08099|Q24008
P29310|P11346
P10987|Q24524
P10987|Q23989
P10987|Q24339
P10987|Q7KN55
P45890|P05205
Q8INB9|Q24119
O96723|P12982
P07247|O96881
Q9VVJ6|Q86P37
Q9VVJ6|Q9W0F8
Q9VVJ6|Q9VYW6
Q9VVJ6|P20350
O61267|Q9NFR7
P42003|O01368
Q86BA1|O96681
P18432|Q961D4
P18432|Q24190
Q9NKV0|Q27279
P20439|Q9VDG2
P20439|Q24044
Q9I7I0|Q24044
P54733|Q24090
P98081|P07207
P98149|Q9GYU8
Q9NHV6|P54359
Q9NHV6|P42207
P15330|P12370
P15330|Q9GYU8
Q94524|Q24312
P31007|O45030
Q8T626|Q94887
Q24133|P22813
P26019|P02828
O16866|P12982
Q04047|P41073
O96681|Q24037
O16810|P05205
Q24168|P05205
Q9Y1B2|P40797
Q7PLI0|P48148
P35875|O97118
P26017|P47825
Q9NF31|P20227
Q9NF31|P47825
P39769|P15348
P39769|P20227
P18459|P12370
P40797|Q7KJV6
P40797|Q9Y103
Q9VH07|P20227
Q9VWV9|P09615
Q5BIJ2|P09077
Q9W214|P06601
P35820|P20227
O18334|P04950
P40792|Q9U1K1
Q9V3K3|P20227
Q24218|Q7KV88
Q26263|O96505
O96083|Q9NKV0
O97159|O96083
P40417|Q24106
P04052|P20227
Q7KTD2|Q9Y103
Q7KJV6|P42207
P42207|Q7KTL4
P54359|Q7KJV6
P54359|Q95SP2
P54359|Q7KTL4
Q02637|Q9V3Z1
Q24090|P20659
Q8IRM5|P47825
Q24325|P49905
Q24306|Q24326
P91926|P16554
P35220|P48148
P15364|P23654
O62530|Q9VDG2
Q9VC44|Q9NBC8
P18824|Q9V3K3
P45889|P13496
P15372|P06002
P19107|Q00168
Q27393|Q8IR23
Q27393|Q3YNE8
Q27393|P02299
P54623|Q27393
Q9W0K7|Q8MSB9
Q9W0K4|Q8MSB9
P91663|P39769
P09081|P18475
P16568|P08928
O16125|Q7KV88
P25439|P54733
P25867|O44382
P25867|Q24311
Q7KM03|Q86BA7
Q9NJH7|P09052
Q24338|P26017
P06602|P20227
P06602|Q7KUA8
P55824|P09052
P55824|Q7KU90
P25028|P19889
P25028|P08928
P25028|P02283
P33450|Q7KUA8
Q9VVX3|P09615
O77438|P28465
O77438|P09615
Q9NBW1|Q9VFX1
P13706|Q24450
P83949|O44122
P83949|Q9NJH0
P83949|Q94540
P83949|Q03334
P83949|P10383
P83949|Q9V3E7
P83949|P91928
P83949|O96881
P83949|P23654
P83949|Q9NHP1
P48462|Q8MRN4
P48462|Q9VK43
P48462|Q8T0D1
P48462|Q9V7W9
P48462|Q7K3L1
P48462|O77283
P48462|Q9W1E4
P48462|Q70HU3
P48462|Q9V9N7
P48462|Q9VX37
P48462|Q0E9G3
P48462|Q86B80
P48462|Q9W2Y5
P48462|Q9VVY3
P48462|P20659
P48462|Q7JMZ1
P48462|Q9VQS4
P48462|Q9VDX4
P48462|Q9VWB7
P48462|Q9VRC5
P48461|Q8MRN4
P48461|Q7K3L1
P48461|O77283
P48461|Q9W1E4
P12982|Q8MRN4
P12982|Q8T0D1
P12982|Q960V6
P12982|O77283
P12982|Q9W1E4
P12982|Q9V9N7
P12982|Q9VVY3
P12982|Q9VDX4
P12982|Q9VWB7
P12982|Q9VRC5
P48461|Q70HU3
P48461|Q9V9N7
P48461|Q0E9G3
P48461|Q86B80
P48461|Q9VVY3
P48461|P20659
P48461|Q7JMZ1
P48461|Q9VQS4
P48461|Q9VDX4
P48461|Q9VWB7
P48461|Q9VRC5
Q05547|Q8MRN4
Q05547|Q9VK43
Q05547|Q8T0D1
Q05547|Q960V6
Q05547|Q7K3L1
Q05547|O77283
Q05547|Q9W1E4
Q05547|Q70HU3
Q05547|Q9V9N7
Q05547|Q9VX37
Q05547|Q0E9G3
Q05547|Q86B80
Q05547|Q9W2Y5
Q05547|Q9VVY3
Q05547|P20659
Q05547|Q7JMZ1
Q05547|Q9VQS4
Q05547|Q9VDX4
Q05547|Q9VWB7
Q05547|Q9VRC5
P48462|Q960V6
Q45VV3|Q9VA38
Q7KKC2|P22812
Q7KKC2|P08953
Q9VEA5|Q95U32
O76216|Q27272
O76216|P04052
Q9VNE1|Q9W0P2
P11956|Q9W4P5
P22058|Q9U3W1
P22058|Q24297
P22058|Q7K0M0
P22058|Q9VV74
Q9VV74|Q9VI10
Q960X8|P23645
Q9VN41|Q7YTZ1
Q9VX75|P05130
Q9VVX3|Q9W450
Q9VN25|P48588
O76216|Q9VYX1
Q7JXF5|O76216
P02516|Q7KNM2
P02518|Q7KNM2
Q2EZ47|Q9VWZ1
Q2EZ47|Q8I8U9
Q2EZ47|Q8I8V0
Q2EZ47|Q7KSD8
P15330|Q7KNM2
P15330|Q9NHV6
Q7KTD2|Q9VQG0
P26017|Q94517
P83967|Q9I7U4
P08646|P09077
P22058|Q9VI10
P02299|Q9V3I5
P02299|P26017
P16554|Q7KT87
Q8I8V0|Q7JXF5
P22813|Q9BIS2
P12982|Q86B80
P51123|P02255
P02299|P05205
Q24139|Q9VVI3
P34021|P20153
Q24570|Q24306
P84040|P02299
P82804|Q9V535
P82804|P49028
Q9W0Z5|P05205
Q8ML92|Q7KNQ9
Q9XYF4|Q9XYF4
Q9VX75|A1Z9X0
P10040|Q9VX75
Q00168|Q24210
A3RLX3|Q24008
Q9W2S5|Q24008
Q9VVH7|P05205
P23647|Q9VG38
Q9VCW6|Q9W3K5
P08181|P91943
Q9VWF2|Q9VC36
Q9VWF2|P25439
Q9VWF2|Q7KMJ0
Q9VWF2|Q9VF03
Q9VWF2|Q24325
Q9VWF2|Q9W384
Q9VWF2|P47825
Q9VWF2|Q9VHY5
Q9VWF2|O76490
Q9VWF2|Q7K012
Q9VWF2|Q9VWY6
Q9VWF2|Q27272
Q9VWF2|Q24090
O77460|P34021
O97159|Q24572
Q24572|Q24572
Q24572|Q9VNF6
Q9V424|Q9V424
P20193|Q9W396
P20193|Q9VCU6
Q9VYK0|O17142
P51123|P02283
Q9VGW7|P02299
Q9VGW7|P84040
Q9VGW7|Q05856
Q9VGW7|P21187
Q9VGW7|Q9W321
Q9VGW7|Q08473
Q9VGW7|P09052
Q9VH48|P02299
Q9VH48|P84040
Q9VH48|Q05856
Q9VH48|P21187
Q9VH48|Q9W321
Q9VH48|Q08473
Q9VH48|P09052
Q7KW02|Q86BS3
Q32KD2|P84249
Q32KD2|P05205
Q32KD2|Q0E8R4
Q8SWV9|P02299
Q24572|P02299
